"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","groupID","taxonID","scientificName","taxonRank","identificationReferences","identificationQualifier","volumePercent","livePercent","deadPercent","canopyArea","meanHeight","remarks","measuredBy","recordedBy","dataQF"
"063980a4-6f76-4e10-b846-2a3765e11538","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","31",NA,"31_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,50,85,15,3,1.28,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"779366b2-d055-48af-93c5-2688e5520dbd","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","31",NA,"31_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,80,90,10,3,1.34,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"41763bd8-cc27-4678-bfb8-63de7da8128f","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","40",NA,"40_01","RHGL","Rhus glabra L.","species",NA,NA,60,80,20,1.7,1.3,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"cbe4ce23-3087-447e-b214-e7b6a096833c","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","31",NA,"31_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,49,95,5,3,1.28,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"67924136-9bf0-4f63-a176-4d7fb89da1da","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","32",NA,"32_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,40,85,15,3,1.24,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"48e4b1b8-b9f2-48dd-ae5c-c83041a073ff","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","40",NA,"40_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,40,90,10,1.7,1.3,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"db8717ea-affc-4eb6-baa6-bd6148e5419c","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","31",NA,"31_01","ARRU4","Armoracia rusticana G. Gaertn., B. Mey. & Scherb.","species",NA,NA,1,100,0,3,1.28,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"8205f607-0e4a-4b4e-aa50-89056c52572a","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","31",NA,"31_02","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,18,100,0,3,1.34,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"1dfcfdea-9708-4c46-b7bd-0f39002f12d4","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","31",NA,"31_02","ARRU4","Armoracia rusticana G. Gaertn., B. Mey. & Scherb.","species",NA,NA,2,100,0,3,1.34,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"4171cbb6-394f-4065-8528-2b599593e703","KONZ_070.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_070","32",NA,"32_01","ARRU4","Armoracia rusticana G. Gaertn., B. Mey. & Scherb.","species",NA,NA,5,100,0,3,1.24,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"0b9eb3f6-8165-4807-9671-1b8ddd0fb86b","KONZ_056.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_056","31",NA,"31_01","ARRU4","Armoracia rusticana G. Gaertn., B. Mey. & Scherb.","species",NA,NA,10,100,0,254,1.02,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"33371b5a-3f8d-48d3-9bbd-0ff923edd57d","KONZ_056.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_056","31",NA,"31_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,60,90,10,254,1.02,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"75690560-62fd-4404-a751-b2c903eb14a9","KONZ_056.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_056","31",NA,"31_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,30,95,5,254,1.02,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"5a191b7e-5a4d-4b78-8775-531fcd7d8ac8","KONZ_051.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_051","40",NA,"40_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,100,95,5,2.2,0.88,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"b966b523-c84e-4a21-a901-48387022865c","KONZ_051.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_051","40",NA,"40_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,100,98,2,1.7,0.8,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"fabfa2b7-e85c-46cf-aeeb-2e4fc7024baa","KONZ_044.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_044","41",NA,"41_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,79,40,60,3.3,1.38,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"2f95de9c-b4bc-4438-a413-975a262dd3a1","KONZ_044.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_044","31",NA,"31_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,100,80,20,3.8,1.6,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"dd2a6fde-75dd-473b-92c4-c60b84059b85","KONZ_044.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_044","41",NA,"41_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,50,40,60,1.7,1.02,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"6060c7f4-43f6-4c82-b9b1-948a2efa08bd","KONZ_044.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_044","41",NA,"41_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,20,50,50,3.3,1.38,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"97fd14d8-bf79-4577-9a6e-6d7ffd0d81af","KONZ_044.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_044","32",NA,"32_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,100,95,5,3.8,0.92,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"c2f3deb2-de84-47ba-a0b2-363c3f164abe","KONZ_044.basePlot.vst","2017-11-08","vst_KONZ_2017","D06","KONZ","KONZ_044","41",NA,"41_01","ULMUS","Ulmus sp.","genus",NA,NA,1,0,100,3.3,1.38,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"d02be6f6-ee13-4e84-9f62-d14769a7a3e9","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","41",NA,"41_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,30,90,10,1.9,1.14,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"bdaf1408-9d6e-4b4d-92eb-b6bfe433a062","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_01","ROAR3","Rosa arkansana Porter","species",NA,NA,5,100,0,1,0.94,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"0b9af5c5-627f-4851-bb5d-fa5787a9ef8c","KONZ_064.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_064","32",NA,"32_03","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,40,80,20,9.8,2.34,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"0d4684dd-e7bd-4ac0-a8c4-750aec777bc6","KONZ_064.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_064","32",NA,"32_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,80,80,20,2.7,2.64,NA,"kkelly@battelleecology.org","kkelly@battelleecology.org",NA
"a2656e52-e486-4b4c-905c-4baca43b5c16","KONZ_064.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_064","32",NA,"32_03","RHAR4","Rhus aromatica Aiton","species",NA,NA,60,90,10,9.8,2.34,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"99356e62-6ca4-485a-89ac-fedba24e8fbf","KONZ_064.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_064","32",NA,"32_02","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,55,90,10,9.3,2.34,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"2583eeb3-767a-441a-8a61-087d781411cb","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","32",NA,"32_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,45,80,20,2.3,1.1,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"66c7ca22-35c1-4583-9f4b-17bdc4e1a6b3","KONZ_064.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_064","32",NA,"32_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,20,95,5,2.7,2.64,NA,"kkelly@battelleecology.org","kkelly@battelleecology.org",NA
"833fee14-2711-42a2-b578-f3842312c9b5","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_01","CEANO","Ceanothus sp.","genus",NA,NA,5,100,0,1,0.94,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"cf2e4a0b-411f-41fc-96be-616dad4b3154","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_02","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,10,70,30,1,1.06,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"c4c6752f-3b23-4a16-b67a-a99e3930f9ed","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_02","CEANO","Ceanothus sp.","genus",NA,NA,18,95,5,1,1.06,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"b0ddeae7-4beb-4cf9-a0d2-de6d8d7dc42d","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,90,50,50,1,0.94,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"f6b5abe1-05ab-4309-b90c-7df11bb0e085","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","32",NA,"32_01","CEANO","Ceanothus sp.","genus",NA,NA,20,95,5,2.3,1.1,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"2cc597ef-d38b-4aeb-888e-328fe01a24e9","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","32",NA,"32_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,35,75,25,2.3,1.1,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"de56a5af-2969-4d53-a7fa-7ca2545862a9","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","41",NA,"41_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,65,75,25,1.9,1.14,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"0ff1ce5a-5b84-46f7-b895-bee667eef007","KONZ_064.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_064","32",NA,"32_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,45,85,15,9.3,2.34,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"01be5d27-91a8-459e-96cd-6e17ba7b407e","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","41",NA,"41_01","CEANO","Ceanothus sp.","genus",NA,NA,5,100,0,1.9,1.14,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"0ca3dd57-6be1-4724-a14b-4bb17068cf5f","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,70,65,35,1,1.06,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"b03458e4-5941-4070-b4c4-e87ad542d37b","KONZ_055.basePlot.vst","2017-11-09","vst_KONZ_2017","D06","KONZ","KONZ_055","31",NA,"31_02","ROAR3","Rosa arkansana Porter","species",NA,NA,2,100,0,1,1.06,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"b7328ffb-478a-46e1-a98b-b0b145954510","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32","1","32_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,90,90,10,1.5,1.36,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"06979c7b-3366-43e1-ab60-11b7bbe51992","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_02","RHAR4","Rhus aromatica Aiton","species",NA,NA,96,80,20,1.7,1.08,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"f80bb48e-7810-4452-8285-e5bd64501ae9","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,94,50,50,1.3,1.08,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"52e5606a-8a4c-455b-82ae-c99587cef1e7","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,5,20,80,1.3,1.08,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"167743e1-57ac-48df-9840-187e7a2883f9","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_01","ROAR3","Rosa arkansana Porter","species",NA,NA,1,100,0,1.3,1.08,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"cc416dd3-20be-4cc1-8479-fe22417a3886","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_02","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,3,50,50,1.7,1.08,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"29616d7e-df7e-4603-a51a-c2d65090a343","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32","1","32_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,10,98,2,1.5,1.36,NA,"kkelly@battelleecology.org","jladner@battelleecology.org",NA
"6100103b-7a43-438e-8bdc-c1e3323ce287","KONZ_053.basePlot.vst","2017-11-10","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_02","ROAR3","Rosa arkansana Porter","species",NA,NA,1,100,0,1.7,1.08,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"ed9df868-e6c9-49bb-a435-8b6c8d5ef620","KONZ_054.basePlot.vst","2017-11-15","vst_KONZ_2017","D06","KONZ","KONZ_054","40","3","40_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,100,90,10,3,1,NA,"kkelly@battelleecology.org","sferguson@battelleecology.org",NA
"a1a64340-0397-4c0b-bfa0-425def75abc9","KONZ_069.basePlot.vst","2017-11-16","vst_KONZ_2017","D06","KONZ","KONZ_069","40","1","40_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,20,60,40,8,1.68,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"9c2f0475-a5ff-4a3f-8221-c1f7a5d8ff2f","KONZ_069.basePlot.vst","2017-11-16","vst_KONZ_2017","D06","KONZ","KONZ_069","40","1","40_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,80,60,40,8,1.68,NA,"jladner@battelleecology.org","oandoe@battelleecology.org",NA
"730f6d76-1309-45a5-8026-57e1625aaa2f","KONZ_071.basePlot.vst","2017-11-17","vst_KONZ_2017","D06","KONZ","KONZ_071","41",NA,"41_01","CECA4","Cercis canadensis L.","species",NA,NA,100,85,15,2.4,1.7,NA,"jladner@battelleecology.org","sferguson@battelleecology.org",NA
"34270fc6-e5a9-43c3-a968-7db0ad7e85af","KONZ_071.basePlot.vst","2017-11-17","vst_KONZ_2017","D06","KONZ","KONZ_071","40",NA,"40_01","CECA4","Cercis canadensis L.","species",NA,NA,100,85,15,1.4,1.72,NA,"jladner@battelleecology.org","sferguson@battelleecology.org",NA
"3ab28a86-5950-4691-81b0-e32f0113b3cc","KONZ_053.basePlot.vst","2017-12-20","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_03","RHAR4","Rhus aromatica Aiton","species",NA,NA,95,50,50,1,1.04,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"f9ab4db2-811c-4406-86b6-b916e7584a81","KONZ_053.basePlot.vst","2017-12-20","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_03","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,4,5,95,1,1.04,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"c92307c1-ec97-4634-8dbd-07fb129003f0","KONZ_053.basePlot.vst","2017-12-20","vst_KONZ_2017","D06","KONZ","KONZ_053","32",NA,"32_03","ROAR3","Rosa arkansana Porter","species",NA,NA,1,100,0,1,1.04,NA,"jladner@battelleecology.org","kkelly@battelleecology.org",NA
"4d2d8fa3-f642-4d21-9463-505122fef83c","KONZ_045.basePlot.vst","2017-12-21","vst_KONZ_2017","D06","KONZ","KONZ_045","31",NA,"31_01","CODR","Cornus drummondii C.A. Mey.","species",NA,NA,70,80,20,10.3,1.66,NA,"egawanda@battelleecology.org","kkelly@battelleecology.org",NA
"4af1a392-425a-4949-a41b-b516ed85d944","KONZ_045.basePlot.vst","2017-12-21","vst_KONZ_2017","D06","KONZ","KONZ_045","31",NA,"31_01","RHAR4","Rhus aromatica Aiton","species",NA,NA,28,70,30,10.3,1.66,NA,"egawanda@battelleecology.org","kkelly@battelleecology.org",NA
"2b0fd479-e49f-4aba-80b0-c6ef3111cb31","KONZ_045.basePlot.vst","2017-12-21","vst_KONZ_2017","D06","KONZ","KONZ_045","31",NA,"31_01","ZAAM","Zanthoxylum americanum Mill.","species",NA,NA,2,99,1,10.3,1.66,NA,"egawanda@battelleecology.org","kkelly@battelleecology.org",NA
"dc6584b4-82c3-4096-9ddf-805382e01b8b","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032",NA,NA,"1","QUMU","Quercus muehlenbergii Engelm.","species",NA,NA,100,100,0,3,1.24,NA,"agutting@field-ops.org","amau@field-ops.org","legacyData"
"6aab7125-ca8c-4d77-ad43-04ec6120af18","UKFS_056.basePlot.vst","2015-08-23","vst_UKFS_2015","D06","UKFS","UKFS_056",NA,"4","1","SYOR","Symphoricarpos orbiculatus Moench","species",NA,NA,100,100,0,1,1.02,NA,"sroberts@field-ops.org","amau@field-ops.org","legacyData"
"f36f0947-8d25-4506-a5eb-e8007f140c50","UKFS_049.basePlot.vst","2015-08-31","vst_UKFS_2015","D06","UKFS","UKFS_049",NA,"1","2","SYOR","Symphoricarpos orbiculatus Moench","species",NA,NA,20,100,0,9,1.52,NA,"","","legacyData"
"be05596b-d61c-43d7-b6fc-34b0fe88e2ab","UKFS_049.basePlot.vst","2015-08-31","vst_UKFS_2015","D06","UKFS","UKFS_049",NA,"1","1","ROMU","Rosa multiflora Thunb.","species",NA,NA,100,75,25,9,1.72,NA,"AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","legacyData"
"6f6dd172-6442-49cc-8611-9c9285bd6805","UKFS_044.basePlot.vst","2018-12-06","vst_UKFS_2018","D06","UKFS","UKFS_044","39",NA,"39_01","ROMU","Rosa multiflora Thunb.","species",NA,NA,100,85,15,18.5,1.7,"Previous tag 5015. Grew too thick to measure without harming technician or plant.","egawanda@battelleecology.org","jladner@battelleecology.org",NA
"f9bda6d5-196d-4af6-9122-995cf4be11e3","GRSM_059.basePlot.vst","2015-05-19","vst_GRSM_2015","D07","GRSM","GRSM_059","21","4","21 _0","RHODO","Rhododendron sp.","genus",NA,NA,100,100,0,8,2.48,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","legacyData"
"39cbd56c-bae7-41ee-8aba-fa7fdb0e1206","GRSM_013.basePlot.vst","2016-10-20","vst_GRSM_2016","D07","GRSM","GRSM_013","40",NA,"40_01","RHODO","Rhododendron sp.","genus",NA,NA,100,100,0,40,1.6,NA,"aferchaud@field-ops.org","mcumberland@field-ops.org",NA
"0f541d7b-d243-4313-bb24-0cab3364eb5c","GRSM_059.basePlot.vst","2016-11-03","vst_GRSM_2016","D07","GRSM","GRSM_059","21","1","21_01","RHODO","Rhododendron sp.","genus",NA,NA,100,100,0,8.5,2.62,NA,"sthompson@field-ops.org","dmitchell@neoninc.org",NA
"15ae4eef-89ac-4a04-91fe-60e5c9d8c686","ORNL_027.basePlot.vst","2017-11-08","vst_ORNL_2017","D07","ORNL","ORNL_027","31","1","31_01","LISI","Ligustrum sinense Lour.","species",NA,NA,20,95,5,29,4.2,NA,"kleffler@battelleecology.org","lelmore@battelleecology.org",NA
"9b018c9d-2c8b-43f5-ab40-8c3748268d26","ORNL_027.basePlot.vst","2017-11-08","vst_ORNL_2017","D07","ORNL","ORNL_027","31","1","31_01","ROMU","Rosa multiflora Thunb.","species",NA,NA,80,65,35,29,4.2,NA,"kleffler@battelleecology.org","lelmore@battelleecology.org",NA
"487aa504-9842-4784-818f-6b2a70a173c4","TALL_004.basePlot.vst","2015-10-16","vst_TALL_2015","D08","TALL","TALL_004","31","4","31 _0","COFL2","Cornus florida L.","species",NA,NA,100,50,50,2,2.6,NA,"hbeeler@field-ops.org","mrichards@field-ops.org","legacyData"
"b3ab5fee-ce06-4733-a327-539fa8898d65","TALL_004.basePlot.vst","2015-10-16","vst_TALL_2015","D08","TALL","TALL_004","31","4","31 _0","QUFA","Quercus falcata Michx.","species",NA,NA,3,100,0,2,1.84,NA,"hbeeler@field-ops.org","mrichards@field-ops.org","legacyData"
"a04129b2-cd07-45f2-a656-54cbb329145c","TALL_004.basePlot.vst","2015-10-16","vst_TALL_2015","D08","TALL","TALL_004","31","4","31 _0","VAAR","Vaccinium arboreum Marshall","species",NA,NA,92,65,35,2,1.84,NA,"hbeeler@field-ops.org","mrichards@field-ops.org","legacyData"
"8098d423-73a3-4e57-aa20-e1feea80e0f9","TALL_004.basePlot.vst","2015-10-16","vst_TALL_2015","D08","TALL","TALL_004","31","4","31 _0","COFL2","Cornus florida L.","species",NA,NA,5,100,0,2,1.84,NA,"hbeeler@field-ops.org","mrichards@field-ops.org","legacyData"
"70461f30-0447-4d3d-b234-4edfc9152c18","NIWO_052.basePlot.vst","2015-06-25","vst_NIWO_2015","D13","NIWO","NIWO_052",NA,NA,"NA NA","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,85,90,10,7.7,1.22,NA,"kbarrett@neoninc.org","bhwang@neoninc.org","legacyData"
"57179734-b457-4c43-8d5a-b45d13d76855","NIWO_055.basePlot.vst","2015-06-25","vst_NIWO_2015","D13","NIWO","NIWO_055",NA,NA,"NA NA","SALIX","Salix sp.","genus",NA,NA,100,100,0,4,0.58,NA,"bhwang@neoninc.org","mbitters@field-ops.org","legacyData"
"a1bc5e82-ddfa-444d-aa60-3818e30d8420","NIWO_052.basePlot.vst","2015-06-25","vst_NIWO_2015","D13","NIWO","NIWO_052",NA,NA,"NA NA","SALIX","Salix sp.","genus",NA,NA,100,100,0,7.7,0.56,NA,"kbarrett@neoninc.org","bhwang@neoninc.org","legacyData"
"b697a2e3-d5fe-439f-873a-be9ad4b2091c","NIWO_054.basePlot.vst","2015-07-01","vst_NIWO_2015","D13","NIWO","NIWO_054",NA,NA,"NA NA","SALIX","Salix sp.","genus",NA,NA,100,100,0,5,0.42,NA,"kbarrett@neoninc.org","mbitters@field-ops.org","legacyData"
"7885a7da-b65c-4522-9c5b-f2be47da3ffd","NIWO_053.basePlot.vst","2015-07-07","vst_NIWO_2015","D13","NIWO","NIWO_053",NA,NA,"NA NA","SALIX","Salix sp.","genus",NA,NA,100,97,3,29.7,0.7,NA,"kbarrett@neoninc.org","bhwang@neoninc.org","legacyData"
"238dba85-6c0b-4fc4-8c2f-c88dbdbe2369","NIWO_062.basePlot.vst","2015-07-09","vst_NIWO_2015","D13","NIWO","NIWO_062",NA,NA,"NA NA","SALIX","Salix sp.","genus",NA,NA,100,100,0,3,0.34,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"da0d9597-1162-407a-948b-b283db979016","NIWO_062.basePlot.vst","2015-07-09","vst_NIWO_2015","D13","NIWO","NIWO_062",NA,NA,"NA NA","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,95,90,10,3,1.94,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"b3168843-c84d-48e6-a1eb-8c2049e2bafa","NIWO_049.basePlot.vst","2015-07-10","vst_NIWO_2015","D13","NIWO","NIWO_049",NA,NA,"1","SALIX","Salix sp.","genus",NA,NA,100,100,0,1,0.16,NA,"kbarrett@neoninc.org","kbarrett@neoninc.org","legacyData"
"9b0221a2-5a88-4dbf-b8d1-87616a2e1ba3","NIWO_049.basePlot.vst","2015-07-10","vst_NIWO_2015","D13","NIWO","NIWO_049",NA,NA,"2","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,5,100,0,4,0.4,NA,"kbarrett@neoninc.org","kbarrett@neoninc.org","legacyData"
"5d411821-b325-4d7b-ab4a-1cc132a6ae36","NIWO_050.basePlot.vst","2015-07-20","vst_NIWO_2015","D13","NIWO","NIWO_050",NA,NA,"1","SALIX","Salix sp.","genus",NA,NA,66,100,0,4,0.36,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"3d0dd57b-00ca-4241-ad4b-90d87f7c4463","NIWO_050.basePlot.vst","2015-07-20","vst_NIWO_2015","D13","NIWO","NIWO_050",NA,NA,"1","JUCO6","Juniperus communis L.","species",NA,NA,34,100,0,4,0.36,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"04b61fe7-d649-4618-a0da-8a461440f0b1","NIWO_067.basePlot.vst","2015-07-20","vst_NIWO_2015","D13","NIWO","NIWO_067",NA,"4","NA NA","SALIX","Salix sp.","genus",NA,NA,100,100,0,5,1.12,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"ab9ab815-3103-4a4e-a9e8-05920908ffc8","NIWO_067.basePlot.vst","2015-07-20","vst_NIWO_2015","D13","NIWO","NIWO_067",NA,"1","NA NA","PIEN","Picea engelmannii Parry ex Engelm.","species",NA,NA,100,100,0,5,1.46,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
"fc27b524-cb63-4cfc-a44f-e93c69633fe2","NIWO_067.basePlot.vst","2015-07-20","vst_NIWO_2015","D13","NIWO","NIWO_067",NA,"4","NA NA","ABLA","Abies lasiocarpa (Hook.) Nutt.","species",NA,NA,100,100,0,5,3.02,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","legacyData"
