"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","cnSampleID","cnSampleCode","collectDate","analysisDate","sampleType","nitrogenPercent","carbonPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"511fd0a6-61ee-4d0a-9f14-757765b45ecd","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=",NA,"VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT0i8kiw/YMZI=",NA,"2017-08-28T14:54Z","2018-03-22","vegetation",2.2,51.54,23.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d6c293ff-f54f-4e8a-a274-f0295fad5140","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNebL06shWhPji2SF1yB8s00UNM/Y0EFZxk=",NA,"VIe0/2w3fNebL06shWhPji2SF1yB8s00jv3PlI4tDOk=",NA,"2017-08-28T15:08Z","2018-03-22","vegetation",2.24,50.54,22.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ecec3aa9-0587-4f53-a454-576adc268ce5","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiauYkqOsksHAE=",NA,"VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiarn3y1dSb92c=",NA,"2017-08-28T15:28Z","2018-03-22","vegetation",1.75,52.38,29.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"44843a72-0615-4a2d-81d3-28b1d6e568c3","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNebmhW80rzpS881KI92y62T7Ti7hhlPfBw=",NA,"VIe0/2w3fNebmhW80rzpS881KI92y62TlOMwCWz7wzA=",NA,"2017-08-28T15:56Z","2018-03-22","vegetation",1.04,51.47,49.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8895bad5-7572-4304-a85d-b76fd3fe54da","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9PCWG2SaZNuk=",NA,"VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9qCGHJMUJDbo=",NA,"2017-08-28T16:06Z","2018-03-22","vegetation",2.36,51.1,21.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"edb6c4ae-194a-4342-a2e8-3a6ec829957d","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZEGq5DoNVT6Y=",NA,"VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZTPlBALV9e3o=",NA,"2017-08-28T16:32Z","2018-03-22","vegetation",1.49,48.52,32.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c295245f-068f-41ef-a861-195cdfa3134f","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZfEC47VgkERw=",NA,"VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZ/5XIQ3Qs1VU=",NA,"2017-08-28T16:44Z","2018-03-22","vegetation",1.25,51.09,40.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7a898224-a63d-42ab-b8e6-340393163ac8","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGrDl/vLip/Pg=",NA,"VIe0/2w3fNf2pzHj10cnqQF8QtjK6edG3PNbpoR1jqI=",NA,"2017-08-28T16:51Z","2018-03-22","vegetation",2.02,50.94,25.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"58dcdab4-13f4-46a0-977a-7207c13e21f9","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwG6g8WryoXKs=",NA,"VIe0/2w3fNfW02cWAdpRsEBltogD1RiwzyEQ8+HlaIc=",NA,"2017-08-28T17:02Z","2018-03-22","vegetation",1.23,50.93,41.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3511e189-3dec-46a1-b647-c134d10d91c3","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=",NA,"VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTDcHhXr4taFU=",NA,"2017-08-28T17:28Z","2018-03-22","vegetation",1.46,53.3,36.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3d465c09-b4d7-4810-8d1e-5241e5e224f7","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=",NA,"VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/zBQ+LpoKvBc=",NA,"2017-08-28T17:29Z","2018-03-22","vegetation",1.95,51.68,26.5,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"51a38307-4aa5-4e68-8ecf-16c89652c2aa","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=",NA,"VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/zBQ+LpoKvBc=",NA,"2017-08-28T17:29Z","2018-03-22","vegetation",2.06,51.6,25.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"db8a45e8-954c-45cd-a742-a8a8e375c57f","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFc5Yg5mi4D1k=",NA,"VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFVbh5MzAzERA=",NA,"2017-08-28T17:45Z","2018-03-22","vegetation",2.75,51.7,18.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"65b46a32-5e83-4fd8-ba2f-3be76440ad6a","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwAkHGnBLeDU=",NA,"VIe0/2w3fNcalzjkVwBhmldGEhUSkkljUs9Q5oxyQtI=",NA,"2017-08-28T20:06Z","2018-03-22","vegetation",2.79,50.25,18,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"0d49a14a-b286-4053-9467-e1fb5fdd4370","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCOXw14m2mbvw=",NA,"VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCQHilYNbcxuw=",NA,"2017-08-28T20:22Z","2018-03-22","vegetation",2.9,50.84,17.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e26a895c-9f37-4734-b3a3-c9ea2cff9a51","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=",NA,"VIe0/2w3fNcalzjkVwBhmg1MmhmwySLjXQCWyahSbkM=",NA,"2017-08-28T20:34Z","2018-03-22","vegetation",2.61,50.9,19.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"4aa68133-c5ca-4d2b-9c21-e8b20dcb9572","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=",NA,"VIe0/2w3fNcalzjkVwBhmg1MmhmwySLjXQCWyahSbkM=",NA,"2017-08-28T20:34Z","2018-03-22","vegetation",2.61,50.77,19.5,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"92e3c862-fe4e-4286-aa6b-8ff0cde5eebd","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo8BLiyROlYQw=",NA,"VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGok+gG1Wzzw9I=",NA,"2017-08-29T13:46Z","2018-03-22","vegetation",2.49,50.3,20.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3e89429c-f3e6-47a9-81a4-7faf7a2f859e","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpcxcMuwwiLjc=",NA,"VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpw6X1eXSNOsk=",NA,"2017-08-29T14:32Z","2018-03-22","vegetation",1.51,49.67,32.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c159dfb4-89d7-4f12-84bc-dfc95419e40b","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxOZJ/R4N1T8g=",NA,"VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTx5lH9FrTniBk=",NA,"2017-08-29T15:21Z","2018-03-22","vegetation",1.74,49.13,28.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ab13f20f-e1b2-41c0-bad5-8ce3fff17a87","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=",NA,"VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnKwkUoswD+wE=",NA,"2017-08-29T16:17Z","2018-03-22","vegetation",2.54,50.57,19.9,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"fc486768-6dc2-4858-b004-7dbda76ae866","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=",NA,"VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnKwkUoswD+wE=",NA,"2017-08-29T16:17Z","2018-03-22","vegetation",2.54,50.5,19.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d27f30e0-04a7-48e5-95c6-61fb0ab36f20","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR90xtbj4w4Go=",NA,"VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRCfuaaFsANxM=",NA,"2017-08-29T16:50Z","2018-03-22","vegetation",2.11,49.55,23.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"359decf2-be91-49fe-b646-4a46ef068e86","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=",NA,"VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OrLdeUdUNNo4=",NA,"2017-08-29T17:23Z","2018-03-22","vegetation",2.18,49.49,22.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2c7ae62b-65a2-4959-affd-49dff479c291","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5OoK0qtPoR2o=",NA,"VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5pkvqZEehhS4=",NA,"2017-08-29T19:09Z","2018-03-22","vegetation",2.51,51.78,20.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ece95287-0ab7-482b-a05c-317a9add7067","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybGsHm0906xWk=",NA,"VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybdheZuhXkb8s=",NA,"2017-08-29T19:30Z","2018-03-22","vegetation",2.07,46.54,22.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"49f08819-af42-4c20-a9cc-09601230e849","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEbHnv++zRu/I=",NA,"VIe0/2w3fNfkpyROGrcCGPtCR19whAUEYOHFLMexTI8=",NA,"2017-08-29T19:54Z","2018-03-22","vegetation",2.43,50.04,20.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a78693fc-78fa-47bd-bb79-01fded0d8ee5","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0wCSb+sp0z98=",NA,"VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0mGYba4zG7bw=",NA,"2017-08-29T20:41Z","2018-03-22","vegetation",1.79,48.03,26.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"874a2f55-f40b-4f3c-9744-43d44c838e4c","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=",NA,"VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhVS5hndcrbMo=",NA,"2017-08-29T20:56Z","2018-03-22","vegetation",2.48,47.34,19.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3f1fa236-9071-4fb4-a2a6-3a229723fc94","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=",NA,"VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcDQQYwLzcCiM=",NA,"2017-08-29T21:30Z","2018-03-22","vegetation",1.79,48.45,27.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c2af900d-d306-4062-a2c4-8cfab5f27aa1","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=",NA,"VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIgxP5zbOsBy8=",NA,"2017-08-29T22:19Z","2018-03-22","vegetation",1.61,48.35,30,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"089297d0-fadf-415a-ab53-767ea99b78b1","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=",NA,"VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzgJ/HEZWNeAFE=",NA,"2017-08-29T22:32Z","2018-03-22","vegetation",2.66,45.64,17.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f9b107bd-22cf-4037-91fe-fdd6102a5f51","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=",NA,"VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMt1hzwRH77bM=",NA,"2017-08-29T22:58Z","2018-03-22","vegetation",2.25,47.29,21,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ef0e55ec-65ef-4ce9-9f69-8a7f643e1e4e","KONZ_011.basePlot.cfc","D06","KONZ","KONZ_011","distributed","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=",NA,"Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jyFH/l/5tlsU=",NA,"2017-05-30T13:57Z","2018-05-31","vegetation",1.12,45.05,40.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d95f266c-86e0-4f8d-81ec-89e7aa9052bb","KONZ_003.basePlot.cfc","D06","KONZ","KONZ_003","distributed","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=",NA,"Cekj+eelgP9s9pDMbarmFxNu4AVtN2Blp/LOdMZM2kA=",NA,"2017-05-30T13:58Z","2018-05-31","vegetation",2,47.06,23.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b7e49097-2fe1-4298-99e9-0daf88ab8a26","KONZ_010.basePlot.cfc","D06","KONZ","KONZ_010","distributed","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=",NA,"Cekj+eelgP/O8PU4swAXHMBynq9bqLSM5ZcIcvzHk9c=",NA,"2017-05-30T14:00Z","2018-05-31","vegetation",1.41,45.02,31.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"76b3412d-c9ff-4077-9de9-11c3d0ccc2d9","KONZ_001.basePlot.cfc","D06","KONZ","KONZ_001","distributed","Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUu0oOcsF1rUs=",NA,"Cekj+eelgP+FtsCbsa7Fx0yuDENzSZgUSSiS0P+bjcw=",NA,"2017-05-30T14:06Z","2018-05-31","vegetation",1.63,45,27.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
